CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportTickets,LastLoginDays,FeatureUsageCount,CompanySize,Industry,Churn
5394-XXXXX,Male,0,No,No,67,21.65,1450.55,One year,Electronic check,No,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,2,0,8,Large (251-1000),Consulting,No
5395-XXXXX,Male,0,Yes,Yes,49,102.2,5007.8,Month-to-month,Electronic check,Yes,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,1,6,8,Large (251-1000),Consulting,No
5396-XXXXX,Male,0,No,Yes,7,24.32,170.24,One year,Mailed check,Yes,Yes,No phone service,DSL,No,No,No,Yes,No,No,2,5,6,Medium (51-250),Education,No
5397-XXXXX,Male,1,No,Yes,24,85.05,2041.2,Two year,Electronic check,No,No,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,1,8,7,Medium (51-250),Manufacturing,No
5398-XXXXX,Female,0,Yes,No,36,62.16,2237.76,Month-to-month,Credit card (automatic),No,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,1,7,10,Large (251-1000),Retail,Yes
5399-XXXXX,Male,0,No,No,30,22.6,678.0,One year,Credit card (automatic),Yes,Yes,Yes,DSL,No,No,No internet service,No,No,No,1,19,5,Medium (51-250),Other,Yes
5400-XXXXX,Female,0,No,Yes,58,34.31,1989.98,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,1,6,8,Micro (<10),Education,No
5401-XXXXX,Male,0,No,No,40,28.37,1134.8,Two year,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,0,21,10,Large (251-1000),Healthcare,No
5402-XXXXX,Male,0,Yes,No,40,39.8,1592.0,Month-to-month,Bank transfer (automatic),Yes,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,0,3,9,Micro (<10),Real Estate,No
5403-XXXXX,Male,0,No,No,27,82.1,2216.7,Month-to-month,Credit card (automatic),Yes,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,1,3,6,Micro (<10),Consulting,No
5404-XXXXX,Female,0,Yes,No,61,75.6,4611.6,Two year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,2,4,8,Large (251-1000),Retail,No
5405-XXXXX,Female,0,No,No,51,61.76,3149.76,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,1,3,6,Enterprise (1000+),Education,No
5406-XXXXX,Male,0,Yes,Yes,51,102.98,5251.98,Month-to-month,Electronic check,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,2,12,7,Micro (<10),Consulting,No
5407-XXXXX,Male,0,Yes,No,47,93.93,4414.71,One year,Credit card (automatic),Yes,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,2,6,7,Small (10-50),Education,No
5408-XXXXX,Male,0,No,No,48,86.86,4169.28,One year,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,4,1,4,Medium (51-250),Manufacturing,Yes
5409-XXXXX,Female,0,No,No,55,78.44,4314.2,Month-to-month,Electronic check,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,7,8,Medium (51-250),Education,No
5410-XXXXX,Male,0,Yes,Yes,17,88.21,1499.57,Month-to-month,Electronic check,No,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,0,0,10,Medium (51-250),Technology,No
5411-XXXXX,Female,0,No,No,38,41.02,1558.76,Month-to-month,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,3,0,6,Micro (<10),Media,Yes
5412-XXXXX,Male,1,Yes,No,9,44.36,399.24,Month-to-month,Credit card (automatic),Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,No internet service,2,19,8,Micro (<10),Healthcare,Yes
5413-XXXXX,Male,0,No,No,26,48.21,1253.46,Two year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,1,6,7,Micro (<10),Finance,No
5414-XXXXX,Female,0,No,Yes,21,92.73,1947.33,One year,Electronic check,No,Yes,Yes,No,No,No internet service,Yes,No,No,No,1,7,9,Small (10-50),Other,No
5415-XXXXX,Male,0,Yes,No,14,61.69,863.66,One year,Mailed check,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0,3,3,Large (251-1000),Media,No
5416-XXXXX,Male,0,No,No,39,114.68,4472.52,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,2,2,5,Small (10-50),Technology,No
5417-XXXXX,Female,0,No,No,31,22.29,690.99,Two year,Credit card (automatic),No,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,2,3,5,Small (10-50),Real Estate,No
5418-XXXXX,Male,0,No,No,33,56.76,1873.08,Month-to-month,Electronic check,No,No,No phone service,No,No,Yes,No internet service,No,Yes,No,3,9,6,Enterprise (1000+),Other,No
5419-XXXXX,Male,0,No,No,63,33.8,2129.4,Two year,Electronic check,No,Yes,Yes,DSL,No,No,No,No,No,No,1,1,6,Medium (51-250),Manufacturing,No
5420-XXXXX,Male,0,No,No,26,100.29,2607.54,Two year,Mailed check,No,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,0,23,4,Medium (51-250),Consulting,No
5421-XXXXX,Male,1,No,No,8,66.45,531.6,Two year,Bank transfer (automatic),No,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,2,3,6,Enterprise (1000+),Media,No
5422-XXXXX,Female,0,Yes,No,57,80.56,4591.92,Month-to-month,Credit card (automatic),No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,0,24,4,Micro (<10),Real Estate,Yes
5423-XXXXX,Male,0,No,No,15,78.34,1175.1,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,0,6,7,Small (10-50),Technology,No
5424-XXXXX,Female,0,Yes,No,71,26.2,1860.2,One year,Electronic check,Yes,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,2,7,6,Small (10-50),Consulting,No
5425-XXXXX,Female,0,Yes,Yes,48,97.02,4656.96,Month-to-month,Electronic check,No,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,0,24,9,Small (10-50),Real Estate,No
5426-XXXXX,Female,0,Yes,No,18,100.86,1815.48,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,3,10,6,Micro (<10),Media,No
5427-XXXXX,Female,0,No,No,41,79.3,3251.3,One year,Electronic check,Yes,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,1,16,5,Large (251-1000),Real Estate,No
5428-XXXXX,Female,0,Yes,No,68,46.49,3161.32,One year,Bank transfer (automatic),Yes,Yes,No,No,No,Yes,No internet service,Yes,No,Yes,3,0,7,Large (251-1000),Technology,Yes
5429-XXXXX,Female,0,Yes,No,66,91.02,6007.32,Month-to-month,Mailed check,No,Yes,No,No,No,No,No internet service,No,No internet service,No,2,1,5,Medium (51-250),Finance,No
5430-XXXXX,Male,0,Yes,No,28,88.67,2482.76,Month-to-month,Mailed check,No,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No,0,8,8,Large (251-1000),Manufacturing,No
5431-XXXXX,Male,0,Yes,No,2,109.96,219.92,One year,Electronic check,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,1,21,5,Small (10-50),Retail,Yes
5432-XXXXX,Female,0,No,Yes,5,30.04,150.2,Month-to-month,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,2,6,9,Micro (<10),Manufacturing,No
5433-XXXXX,Male,0,Yes,Yes,64,109.69,7020.16,One year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,3,2,8,Small (10-50),Technology,Yes
5434-XXXXX,Female,0,Yes,Yes,48,107.4,5155.2,Two year,Mailed check,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,3,9,10,Micro (<10),Finance,No
5435-XXXXX,Male,1,No,No,52,48.15,2503.8,Two year,Mailed check,No,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,1,2,3,Micro (<10),Healthcare,Yes
5436-XXXXX,Female,0,Yes,Yes,52,90.23,4691.96,One year,Mailed check,No,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,1,0,5,Large (251-1000),Other,No
5437-XXXXX,Male,1,No,Yes,56,44.75,2506.0,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,3,5,8,Micro (<10),Other,No
5438-XXXXX,Female,0,No,No,37,41.88,1549.56,Two year,Credit card (automatic),No,Yes,No,DSL,No,Yes,No,No internet service,No,No,2,5,8,Small (10-50),Real Estate,No
5439-XXXXX,Male,0,No,No,27,82.72,2233.44,Month-to-month,Mailed check,No,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,1,0,6,Medium (51-250),Manufacturing,No
5440-XXXXX,Male,0,Yes,Yes,17,23.28,395.76,One year,Electronic check,No,Yes,No,DSL,No,No,No,No,No internet service,No,2,14,5,Large (251-1000),Media,No
5441-XXXXX,Female,0,No,No,22,27.95,614.9,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,1,1,5,Large (251-1000),Manufacturing,No
5442-XXXXX,Female,0,No,Yes,54,84.59,4567.86,One year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,2,14,8,Enterprise (1000+),Retail,No
5443-XXXXX,Female,0,No,Yes,1,113.91,113.91,Month-to-month,Electronic check,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,1,21,5,Micro (<10),Manufacturing,Yes
5444-XXXXX,Female,0,Yes,No,10,21.67,216.7,Month-to-month,Electronic check,Yes,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,3,2,11,Large (251-1000),Other,No
5445-XXXXX,Male,1,No,No,57,20.55,1171.35,Month-to-month,Mailed check,Yes,Yes,No,No,No internet service,No,No,No,No,No,1,5,7,Small (10-50),Technology,No
5446-XXXXX,Female,0,No,No,47,25.76,1210.72,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,3,12,6,Micro (<10),Finance,No
5447-XXXXX,Male,0,No,No,11,18.42,202.62,Month-to-month,Credit card (automatic),Yes,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,1,13,5,Micro (<10),Media,Yes
5448-XXXXX,Female,0,No,No,2,111.55,223.1,One year,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,1,0,6,Large (251-1000),Manufacturing,No
5449-XXXXX,Male,0,No,No,16,65.89,1054.24,One year,Mailed check,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,0,7,9,Medium (51-250),Finance,No
5450-XXXXX,Male,0,No,No,8,87.81,702.48,One year,Electronic check,No,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,3,1,7,Medium (51-250),Healthcare,No
5451-XXXXX,Female,0,Yes,No,20,60.1,1202.0,One year,Mailed check,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,1,10,5,Small (10-50),Consulting,No
5452-XXXXX,Female,1,Yes,No,60,118.47,7108.2,Month-to-month,Credit card (automatic),No,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,1,18,5,Large (251-1000),Technology,No
5453-XXXXX,Male,0,No,Yes,63,66.48,4188.24,Two year,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,0,1,8,Micro (<10),Manufacturing,No
5454-XXXXX,Female,0,Yes,Yes,20,112.65,2253.0,Month-to-month,Credit card (automatic),No,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,0,2,9,Small (10-50),Technology,No
5455-XXXXX,Female,0,No,Yes,21,83.54,1754.34,Month-to-month,Electronic check,No,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No internet service,2,2,10,Small (10-50),Technology,No
5456-XXXXX,Male,0,No,No,60,113.5,6810.0,Month-to-month,Bank transfer (automatic),No,Yes,No,No,No,No,Yes,No internet service,No,Yes,0,4,7,Medium (51-250),Other,No
5457-XXXXX,Female,0,No,No,31,68.01,2108.31,One year,Bank transfer (automatic),Yes,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,0,7,8,Medium (51-250),Manufacturing,No
5458-XXXXX,Male,0,Yes,Yes,15,106.58,1598.7,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,2,19,7,Small (10-50),Manufacturing,Yes
5459-XXXXX,Male,0,No,Yes,54,51.81,2797.74,Month-to-month,Credit card (automatic),Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,No,1,0,9,Micro (<10),Real Estate,Yes
5460-XXXXX,Female,1,No,No,35,84.7,2964.5,One year,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,0,3,7,Small (10-50),Real Estate,No
5461-XXXXX,Male,0,No,No,65,80.28,5218.2,Two year,Bank transfer (automatic),Yes,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,1,15,10,Small (10-50),Media,No
5462-XXXXX,Male,0,No,Yes,64,67.18,4299.52,Two year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,2,24,12,Medium (51-250),Real Estate,Yes
5463-XXXXX,Female,0,Yes,No,57,68.65,3913.05,Month-to-month,Bank transfer (automatic),No,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,1,8,6,Small (10-50),Other,Yes
5464-XXXXX,Male,0,No,No,70,35.35,2474.5,Month-to-month,Electronic check,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0,15,5,Small (10-50),Technology,No
5465-XXXXX,Female,1,Yes,No,39,109.31,4263.09,One year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,18,9,Large (251-1000),Manufacturing,Yes
5466-XXXXX,Female,0,No,No,39,63.9,2492.1,Two year,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,2,6,8,Medium (51-250),Consulting,No
5467-XXXXX,Male,0,Yes,No,0,33.47,0.0,Month-to-month,Bank transfer (automatic),No,No,No phone service,DSL,No,No,No,No,No internet service,Yes,1,1,6,Small (10-50),Technology,Yes
5468-XXXXX,Female,0,Yes,No,12,89.04,1068.48,One year,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,0,2,5,Micro (<10),Retail,No
5469-XXXXX,Male,0,Yes,No,11,91.33,1004.63,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,2,10,7,Medium (51-250),Real Estate,No
5470-XXXXX,Female,0,Yes,No,67,22.78,1526.26,Month-to-month,Electronic check,No,Yes,No,No,No internet service,Yes,No internet service,No,No,No,2,11,5,Small (10-50),Retail,No
5471-XXXXX,Male,0,No,No,18,51.7,930.6,Month-to-month,Bank transfer (automatic),Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,Yes,1,16,9,Small (10-50),Finance,Yes
5472-XXXXX,Female,0,No,No,45,76.97,3463.65,Two year,Credit card (automatic),Yes,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,0,2,6,Micro (<10),Consulting,No
5473-XXXXX,Male,0,Yes,No,30,100.82,3024.6,One year,Electronic check,Yes,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,1,3,6,Medium (51-250),Education,No
5474-XXXXX,Female,0,Yes,Yes,55,49.47,2720.85,Month-to-month,Electronic check,Yes,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,1,6,6,Medium (51-250),Consulting,No
5475-XXXXX,Male,0,No,Yes,26,48.37,1257.62,One year,Electronic check,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,No,Yes,2,13,8,Medium (51-250),Consulting,No
5476-XXXXX,Male,0,Yes,No,68,92.28,6275.04,Month-to-month,Credit card (automatic),Yes,No,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,0,24,6,Medium (51-250),Real Estate,Yes
5477-XXXXX,Male,0,Yes,Yes,37,40.28,1490.36,Month-to-month,Credit card (automatic),No,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,1,3,10,Large (251-1000),Healthcare,Yes
5478-XXXXX,Female,0,Yes,No,17,108.3,1841.1,Two year,Credit card (automatic),No,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,2,4,7,Small (10-50),Retail,No
5479-XXXXX,Female,1,No,No,30,97.69,2930.7,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,24,7,Medium (51-250),Manufacturing,No
5480-XXXXX,Male,0,No,No,26,108.0,2808.0,Two year,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,0,14,6,Large (251-1000),Education,No
5481-XXXXX,Male,0,Yes,Yes,53,53.8,2851.4,One year,Electronic check,Yes,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,0,24,6,Medium (51-250),Retail,No
5482-XXXXX,Male,0,No,No,23,34.91,802.93,One year,Credit card (automatic),No,Yes,No,No,No,No internet service,Yes,No,Yes,Yes,4,3,6,Small (10-50),Finance,No
5483-XXXXX,Male,0,No,Yes,3,77.05,231.15,One year,Credit card (automatic),Yes,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,0,12,7,Enterprise (1000+),Other,Yes
5484-XXXXX,Female,0,No,Yes,57,37.34,2128.38,Two year,Bank transfer (automatic),Yes,Yes,No,No,Yes,No internet service,No internet service,No,No,No internet service,0,1,6,Large (251-1000),Other,No
5485-XXXXX,Female,0,No,No,72,44.99,3239.28,Month-to-month,Electronic check,No,Yes,No,DSL,No,No,No,No,No,No,1,24,6,Medium (51-250),Retail,No
5486-XXXXX,Female,0,No,Yes,18,58.51,1053.18,One year,Credit card (automatic),Yes,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,3,0,7,Enterprise (1000+),Technology,No
5487-XXXXX,Male,0,No,No,61,64.75,3949.75,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,0,0,7,Medium (51-250),Real Estate,No
5488-XXXXX,Male,0,No,No,2,50.65,101.3,One year,Credit card (automatic),No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,1,7,3,Small (10-50),Consulting,No
5489-XXXXX,Female,0,Yes,No,24,46.86,1124.64,One year,Mailed check,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,2,8,7,Medium (51-250),Finance,No
5490-XXXXX,Male,0,No,No,0,43.05,0.0,Month-to-month,Mailed check,No,No,No phone service,DSL,No,Yes,No,No,No internet service,No,0,8,6,Enterprise (1000+),Education,Yes
5491-XXXXX,Female,0,No,No,28,87.61,2453.08,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,2,2,5,Micro (<10),Finance,Yes
5492-XXXXX,Male,1,Yes,No,44,48.99,2155.56,One year,Mailed check,Yes,Yes,No,DSL,No,No,Yes,No,No,No internet service,0,3,8,Small (10-50),Finance,No
5493-XXXXX,Male,0,Yes,No,70,88.04,6162.8,Two year,Credit card (automatic),No,Yes,Yes,DSL,No,No,No,No,No,Yes,0,9,3,Medium (51-250),Technology,No
5494-XXXXX,Female,0,Yes,No,61,92.91,5667.51,One year,Electronic check,No,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,0,3,7,Enterprise (1000+),Technology,No
5495-XXXXX,Male,1,Yes,Yes,68,90.03,6122.04,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,2,17,8,Large (251-1000),Manufacturing,No
5496-XXXXX,Female,0,Yes,Yes,47,110.15,5177.05,Two year,Credit card (automatic),Yes,Yes,No,Fiber optic,No,No,No,No internet service,No,No,0,1,3,Micro (<10),Finance,No
5497-XXXXX,Male,0,Yes,Yes,28,114.18,3197.04,Two year,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,0,2,6,Micro (<10),Technology,No
5498-XXXXX,Male,0,Yes,Yes,66,33.01,2178.66,One year,Mailed check,No,Yes,Yes,DSL,No internet service,No internet service,No,No,No,Yes,2,4,6,Micro (<10),Technology,Yes
5499-XXXXX,Male,0,No,Yes,4,50.47,201.88,Month-to-month,Credit card (automatic),No,Yes,Yes,No,No,No,No internet service,No,No,No,1,2,4,Small (10-50),Real Estate,No
5500-XXXXX,Male,0,Yes,No,59,97.41,5747.19,Month-to-month,Mailed check,No,Yes,No,DSL,No,Yes,No,No,No,No,3,7,7,Small (10-50),Media,Yes
5501-XXXXX,Female,0,Yes,Yes,72,96.82,6971.04,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,1,0,5,Medium (51-250),Technology,No
5502-XXXXX,Male,0,Yes,Yes,1,25.38,25.38,Two year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,2,14,8,Small (10-50),Real Estate,No
5503-XXXXX,Female,1,Yes,No,47,114.93,5401.71,Month-to-month,Electronic check,No,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,2,2,8,Enterprise (1000+),Media,Yes
5504-XXXXX,Female,0,Yes,No,63,104.3,6570.9,One year,Bank transfer (automatic),Yes,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,0,24,11,Small (10-50),Technology,No
5505-XXXXX,Male,0,No,Yes,50,108.62,5431.0,Two year,Credit card (automatic),Yes,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,1,24,8,Micro (<10),Other,No
5506-XXXXX,Male,0,Yes,Yes,71,38.79,2754.09,One year,Electronic check,Yes,Yes,No,No,No,No,No,No,No,Yes,0,16,1,Medium (51-250),Retail,No
5507-XXXXX,Male,0,Yes,No,20,68.59,1371.8,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,1,11,6,Micro (<10),Other,Yes
5508-XXXXX,Female,0,No,No,46,62.52,2875.92,Month-to-month,Electronic check,No,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,0,3,5,Medium (51-250),Finance,Yes
5509-XXXXX,Female,0,No,No,59,54.46,3213.14,One year,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,2,8,9,Large (251-1000),Consulting,No
5510-XXXXX,Male,0,Yes,No,5,41.1,205.5,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,2,5,8,Small (10-50),Healthcare,No
5511-XXXXX,Female,1,Yes,No,40,32.28,1291.2,Month-to-month,Mailed check,Yes,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,2,0,7,Enterprise (1000+),Healthcare,No
5512-XXXXX,Male,0,No,No,70,105.74,7401.8,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,No,No internet service,No,No internet service,No,No,0,8,6,Medium (51-250),Media,No
5513-XXXXX,Male,0,No,Yes,34,71.56,2433.04,One year,Mailed check,Yes,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,2,0,8,Medium (51-250),Technology,No
5514-XXXXX,Male,0,Yes,No,59,78.63,4639.17,One year,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,1,2,7,Small (10-50),Real Estate,No
5515-XXXXX,Female,0,No,No,54,44.54,2405.16,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,2,13,5,Micro (<10),Technology,No
